news,fakeness
"#Breaking | Another bomb blast near a church in Colombo, Sri Lanka. The blast took place when the officials were tr? https://t.co/t9F3zEkmfO",1
Congress president Rahul Gandhi's nomination for Amethi Lok Sabha seat found valid: Returning officer  |? https://t.co/I0207XZL12,1
Dear @airvistara !! Your deleting a post about a decorated war veteran was in poor taste. Period!! I am sorry. No s? https://t.co/XZpazWZeWT,1
#LiberalsInsultWarHero | Listen in to Defence Expert Maj Gen (Retd) GD Bakshi's first reaction after Vistara Airlin? https://t.co/1KkPnrzHf2,1
"#LiberalsInsultWarHero | After welcoming Kargil hero, Vistara Airlines deletes the tweet. More details by? https://t.co/DZ5OeX4aMJ",1
"Report: Union Home Minister Rajnath Singh said that the day India will be free from Congress, it will become povert? https://t.co/vsUjXOh58e",1
"BIG QUESTION:

Does Rahul Gandhi bend facts to his liking just to score political points? #RahuljhootJumla https://t.co/ZNZWOrOjsm",1
"BIG QUESTION:

Should the SC punish Rahul Gandhi severely for falsely accusing PM of ?chori?? #RahuljhootJumla https://t.co/Eg5Rucy4nd",1
Report: US Secretary of State Mike Pompeo will announce on Monday that all countries including India will have to c? https://t.co/5sXKAKTB7f,1
"RT @timesnowsports: . @imVkohli is a fantastic leader, who leads by example, says former Indian captain Krishnamachari Srikkanth

READ: htt?",1
"BIG QUESTION:

Is Rahul Gandhi's campaign on Rafale based on lies &amp; falsification of facts? #RahuljhootJumla https://t.co/11eowI41wV",1
#NewsAlert: Sri Lanka police find 87 bomb detonators at Colombo's main bus stand. https://t.co/wrj9b6hT5k,1
"Home Minister Rajnath Singh speaks to TIMES NOW, clears BJP's stand on sedition, says ?will strengthen sedition law? https://t.co/mYwdyw5MGS",1
Report: The Election Commission submitted its detailed report to the Supreme Court on the biopic of Prime Minister? https://t.co/07Tr3Kqz5T,1
"BIG QUESTION:

Should Rahul Gandhi apologise to the people for undermining their trust? #RahulJhootJumla https://t.co/ODLrEG11Cq",1
BJD leader Pradeep Maharathy arrested after attack on election flying squad. | LISTEN IN for details. |? https://t.co/yIAh2TNRtP,1
The Amethi-Wayanad strategy  | #May23WithTimesNow | Click here: https://t.co/x3aruFJgEP https://t.co/jPANmJXF9q,1
"Report: Crude oil futures rose 2.96% Monday as speculators created fresh positions, taking firm cues from overseas? https://t.co/heo6oaDOPf",1
"RT @TNTimesDrive: Say hello to the #Honda #CBR650F's replacement -- the new #CBR650R. #Honda2Wheelers

https://t.co/MxbsJO1e9p",1
"BIG QUESTION:

Does Rahul Gandhi's admission confirm that he has breached public trust? #RahulJhootJumla https://t.co/4l5fW8iAR8",1
"RT @timesnowsports: Afghanistan announce 15-man squad for World Cup 2019; Gulbadin Naib to lead in mega event

READ: https://t.co/EPoyW6c6R?",1
Make-or-break phase 3. 117 seats up for grabs. Prestige battle for PM. Test for Rahul Gandhi?s gamble. Left fights? https://t.co/tgTYyBWCN8,1
"TIMES NOW accesses pictures of landslide in J&amp;K?s Doda, 10 houses damaged in the landslide.

@deepduttajourno with? https://t.co/8ItWSDKmmm",1
"If India hasn?t kept nuclear bomb for Diwali, it?s obvious Pakistan?s not kept theirs for Eid either: Former J&amp;K CM? https://t.co/zxQzjTQr7K",1
"The Reserve Bank of India could consider another 25 bps cut in 1HFY20 to address the domestic growth concerns, said? https://t.co/z6jKZcA0is",1
"#RahulJhootJumla | The response is an admission of the guilt: @M_Lekhi, BJP National Spokesperson. https://t.co/PqfuFQUmIv",1
Do people believe in Congress? NYAY promise? Their scepticism has a BJP angle. https://t.co/bQNHgd8qVJ,1
#RahulJhootJumla | TIMES NOW's @PadmajaJoshi takes you through the details of Congress President Rahul Gandhi's aff? https://t.co/WslAWaDSbw,1
"Congress President @RahulGandhi repeats ?Chor? jibe in Rae Bareli, prompts public to call the PM ?chor?|? https://t.co/fbDSoCgSbZ",1
Report: Grounded carrier Jet Airways said on Monday its Non-Executive and Non-Independent Director Nasim Zaidi has? https://t.co/MQWE5lqFeP,1
"RT @moviesndtv: Box Office: Ayushmann Khurrana's #AndhaDhun Crosses The 300-Crore-Mark In China
https://t.co/pwefAWV9Dc https://t.co/KprdyL?",1
"RT @ndtvfeed: Rajasthan's Richest Candidate, Textile Magnate, Is Vying For Ajmer Vote https://t.co/Z93bd5sf1B",1
"RT @ndtvfeed: Judges Back Chief Justice On Harassment Charges, Lawyer Claims Conspiracy https://t.co/72bdORriSh",1
RT @ndtvfeed: We Tried To Address Issues Within Community: Sri Lanka Muslim Minister https://t.co/EGzD4gHpSy,1
"RT @ndtvfeed: Jaya Prada Charged For Alleged ""X-Ray-Like Eyes"" Remark Against Azam Khan https://t.co/ynT4MrRqo7",1
RT @carandbike: The #cnbdaily - 22 April 2019 https://t.co/hLmjmLBGTe,1
"RT @CricketNDTV: IPL 2019: Rishabh Pant scores his 10th IPL fifty. Delhi Capitals 150/2 in 15.4 overs against Rajasthan Royals (191/6)

#IP?",1
"Pragya Thakur: ""Extreme"" goes mainstream?

BJP's Pragya Thakur on @OnReality_Check

Watch full show here:? https://t.co/NIlvygCxoD",1
"Pragya Thakur: ""Extreme"" goes mainstream?

@ChouhanShivraj, former Madhya Pradesh Chief Minister on? https://t.co/Z2DUSCaHta",1
"Pragya Thakur: ""Extreme"" goes mainstream?

@ChouhanShivraj, former Madhya Pradesh Chief Minister on? https://t.co/gvPBCnLkzV",1
"Pragya Thakur: ""Extreme"" goes mainstream?

@ChouhanShivraj, former Madhya Pradesh Chief Minister on? https://t.co/8aNv2vdUVP",1
"Pragya Thakur: ""Extreme"" goes mainstream?

Congress' Digvijaya Singh (@digvijaya_28) on @OnReality_Check

Watch ful? https://t.co/6qtbraBJUj",1
"Pragya Thakur: ""Extreme"" goes mainstream?

Congress' Digvijaya Singh (@digvijaya_28) on @OnReality_Check

Watch ful? https://t.co/pmYk9RjnWI",1
"Pragya Thakur: ""Extreme"" goes mainstream?

Congress' Digvijaya Singh (@digvijaya_28) on @OnReality_Check

Watch ful? https://t.co/bqGyz70AoD",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/zSBVypRPnb",1
"RT @Sports_NDTV: Unheralded #GomathiMarimuthu, #TejinderpalSinghToor win gold each in #AsianAthleticsChampionships

#AsianAthleticsChampion?",1
RT @ndtvfeed: Rahul Gandhi Lost Credibility: Niramala Sitharaman On His Rafale Remarks https://t.co/8SnVzhkDpJ,1
RT @ndtvfeed: Six AAP Candidates File Nominations For Upcoming Polls In Delhi https://t.co/kgYcSNR5nD,1
"RT @moviesndtv: Pics: Abhishek, Aishwarya and Aaradhya Touch Down In Mumbai https://t.co/sZp1rYVcsK https://t.co/HMyu1Svt7F",1
"RT @CricketNDTV: IPL 2019: Shikhar Dhawan scores his 36th IPL fifty. Delhi Capitals 62/0 in 6.3 overs against Rajasthan Royals (191/6)

#IP?",1
"#Elections2019: ""Used to be hair chowkidar,"" hairstylist Jawed Habib joins BJP https://t.co/mHbOndCxzZ https://t.co/6C3OSO4R5r",1
"RT @ndtvfeed: Congress 'Can't Impeach' Me, Democrats Committed Crimes: Donald Trump https://t.co/1ZFcOTtr7K",1
"#Blog: As Karnataka votes, BJP vs Congress alliance - the numbers ? by IP Bajpai https://t.co/7tk6szujyL https://t.co/I25nP8LNjy",1
"RT @NDTVProfit: GAIL Highest Bidder For IL&amp;FS Wind Assets With Rs. 4,800 Crore Offer
https://t.co/mEHhQZpuVf",1
"RT @ndtvfeed: Four Teenagers Slip In Pond, Drown To Death in Jaipur's Bagru Village https://t.co/YCQ0ye5y0A",1
"RT @Gadgets360: Looking for a great laptop under Rs. 20,000? Here's our recommendation: 
https://t.co/vC5rGOP68e",1
"RT @moviesndtv: Priyanka Chopra's 'Husband Appreciation Post' For Nick Jonas Is Simply Adorable
https://t.co/mMa0iYDlMh https://t.co/e6HZSo?",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/Dn55DyiK0B",1
"#Opinion: As Karnataka votes, BJP vs Congress alliance - the numbers ? by IP Bajpai https://t.co/7tk6szujyL https://t.co/PozyM84SvK",1
Cricketer-turned-politician Gautam Gambhir is BJP's East Delhi candidate https://t.co/m0RCJHeEHG https://t.co/dqnVncDM1c,1
"RT @ndtvfeed: CBI, Christian Michel Granted Time To File Reply On Tihar Jail Plea https://t.co/Ch794wlyN7",1
#JustIn | Election Commission bars Congress Leader Navjot Singh Sidhu from campaigning for 72 hours starting tomorr? https://t.co/9g6QRZ0P51,1
"RT @CricketNDTV: #AjinkyaRahane slams century after handing over reins to #SteveSmith

#IPL2019 
#RRvDC 
#RRvsDC

READ: https://t.co/uI8T4E?",1
"RT @CricketNDTV: IPL 2019: Rajasthan Royals 191/6 in 20 overs (Ajinkya Rahane 105*, Steve Smith 50) against Delhi Capitals

#IPL2019 #RRvDC?",1
"RT @NDTVProfit: SpiceJet To Deploy Sub-Leased Aircraft From Jet Airways Lessors: Report
https://t.co/6Qu3xM2r4g",1
"RT @CricketNDTV: MS Dhoni ""Vital Cog"" for team India at World Cup: Kiran More

#WorldCup2019 #WC2019 #TeamIndia #msdhoni 

Read: https://t.?",1
"Watch | ""Rahul Gandhi's credibility has taken a beating"": Defence Minister N Sitharaman on the Congress chief?s rem? https://t.co/3FZQmHTmQ2",1
"BJP announces cricketer @GautamGambhir as party's candidate from East Delhi, Meenakshi Lekhi (@M_Lekhi) from New De? https://t.co/Z2afBZbTMS",1
"RT @CricketNDTV: IPL 2019: Ajinkya Rahane scores his 2nd IPL hundred. Rajasthan Royals 162/3 in 16.2 overs against Delhi Capitals

#IPL2019?",1
"RT @CricketNDTV: ""Will take every World Cup match as India vs Pakistan"": Sarfraz Ahmed

#INDvPAK
#WorldCup2019
#WorldCup

READ: https://t.c?",1
"RT @CricketNDTV: IPL 2019: Steve Smith scores his 8th IPL fifty. Rajasthan Royals 135/1 in 13 overs against Delhi Capitals

#IPL2019 #RRvDC?",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/Thk6M5MN15",1
"RT @ndtvfeed: ""All Evidence"" On Masood Azhar, Jaish Shared With China: Foreign Ministry https://t.co/jAS84JtZhC",1
"RT @CricketNDTV: IPL 2019: Ajinkya Rahane scores his 28th IPL fifty. Rajasthan Royals 65/1 in 7.4 overs against Delhi Capitals

#IPL2019 #R?",1
Phase 3 of #LokSabhaElections2019 tomorrow will see the maximum number of seats going to polls in a single phase -? https://t.co/mJufP3EpXF,1
#ElectionsWithNDTV | Less than 12 hours to go for the largest phase of #LokSabhaElections2019 covering 13 states an? https://t.co/1ZuNlztFya,1
"Coming up at 8:30 pm | Former Madhya Pradesh chief minister Shivraj Singh Chouhan speaks to NDTV 

@OnReality_Check https://t.co/fvLMTUna4I",1
"Watch | Pragya Thakur to face charges for Babri remark, FIR ordered https://t.co/sxJuQMlytg https://t.co/bYMWxwY8z7",1
Watch | Here are the 8 pm headlines for today https://t.co/XWre7eBa5b,1
"RT @moviesndtv: What Gully Boy Director Zoya Akhtar Said About Making The Film's Sequel
https://t.co/4D2m6cfcoj https://t.co/YfDXyVjKNo",1
"Priest recounts moment bomb went off in Lankan church https://t.co/7Av3dQXqWF

#SriLankaBlasts https://t.co/49DS8B6lDT",1
Lead story now on https://t.co/Fbzw6mR9Q5: BJP's Pragya Thakur to be charged for her comments on Babri Masjid demol? https://t.co/m9gaSAO2b8,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/jj1mR3zsZt",1
RT @Gadgets360: Fortnite Avengers: Endgame Event Release Date Announced https://t.co/v8xaakHtn7 #FortniteXAvengers,1
"RT @ndtvfeed: ""Past Hurts Never Leave"": Manvendra Singh Returns To Barmer With Congress https://t.co/dYt4zhl1HT",1
"Sri Lanka announces compensation for blast victims, vows to repair churches https://t.co/h0bakRrs3P

#SriLankaBlasts https://t.co/v5BbeyAQaQ",1
"RT @ndtvfeed: After US Move Against Iran Oil, India Says ""Studying Implications"" https://t.co/MNqOi9xdJW",1
"RT @ndtvfeed: After ""Regret"" In Court, Rahul Gandhi Keeps Up ""Chor"" Attack On PM Modi https://t.co/8Ce0SC4wqY",1
"RT @moviesndtv: #EarthDay: Sonam Kapoor, Alia Bhatt, Sonakshi Sinha And Other Stars Urge Fans To Protect The Planet
https://t.co/t2dZhiNrAr?",1
"Janata Dal-Secular activists killed in Sri Lanka hotel https://t.co/vlXV68LI9u

#SriLankaBlasts #Colombo https://t.co/AOUe8G9McC",1
"On Shah Rukh Khan's vote video, PM Modi's thumbs up https://t.co/yzQ7vHQmHu https://t.co/wq542JREDd",1
"RT @CricketNDTV: Kuldeep Yadav's poor form worries Kolkata Knight Riders

#KuldeepYadav
#kolkataknightriders
#IPL2019
#IndianPremierLeague2?",1
RT @ndtvfeed: Indian Coast Guard Tightens Security Surveillance After Lanka Blasts https://t.co/bMB1H62Ez3,1
#ElectionsWithNDTV | Presidents of the two main political parties - Congress's Rahul Gandhi and BJP's Amit Shah - a? https://t.co/ero9HfP4fj,1
"RT @CricketNDTV: IPL 2019: Delhi Capitals captain Shreyas Iyer wins toss, opts to bowl against Rajasthan Royals

#IPL2019 #RRvDC #RRvsDC

L?",1
RT @ndtvfeed: Former BJP Lawmaker Suresh Chandel Joins Congress https://t.co/bv5aWqxvBs,1
RT @moviesndtv: When Shibani Dandekar Met The 'Real And Reel' Life Milkha Singh https://t.co/iDRefphAjh https://t.co/Qg4LbDB1wj,1
"RT @ndtvfeed: Sonia Gandhi Cried For Terrorists, Not For Dead Cop: Amit Shah https://t.co/hzNoS07E9D",1
"RT @Gadgets360: Lenovo Z6 Pro Key Specifications Revealed Ahead of Official Launch
https://t.co/TjgLInRNZj",1
"RT @Gadgets360: Huawei Says It Has Launched 'World's First' 5G Hardware for Autos
https://t.co/GT5QYHhcgR",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/LV85HT6PWk",1
"RT @Sports_NDTV: #KavinderBisht stuns world champion, #AmitPanghal beats Hasanboy Dusmatov again to enter #AsianBoxingChampionship semis

R?",1
"RT @ndtvfeed: 7 Indians Killed In Sri Lanka Blasts, Says Sushma Swaraj https://t.co/Io3NngWX2p",1
"RT @ndtvfeed: Wife, Sister Of Shangri La Hotel Bomber Killed In Separate Blast: Police https://t.co/IHzLUG2zEo",1
"13 states and 2 Union Territories set to vote tomorrow in the third phase of #LokSabhaElections2019 

Follow NDTV's? https://t.co/nvanjjH6f1",1
"RT @Gadgets360: Indian Researchers Claim Netflix Interactive Films Leaking Sensitive Data
https://t.co/GDR7vsTYpz",1
RT @ndtvfeed: Pradeep Maharathy Arrested For Assaulting Poll Body Officials In Odisha https://t.co/q4p1WbsyyX,1
"RT @Gadgets360: Is Mortal Kombat 11 the best game in the franchise yet? Here's our review. #MK11 
https://t.co/bbedrQexPj https://t.co/ECAj?",1
"RT @carandbike: .@IndiaTriumph is organising the first-ever track training experience for #Triumph owners at the @IndianGPF1 on April 26, 2?",1
"RT @NDTVProfit: Rupee Closes Lower At 69.67 Against Dollar
https://t.co/LK6Uweys2y",1
"RT @NDTVProfit: Jio Cricket Season Pack: Recharge Price, Data Benefits, Details Here
https://t.co/5CiylHpeWd",1
"RT @NDTVProfit: Blackstone-Backed Funds To Buy Majority Stake In Essel Propack
https://t.co/oSj7MDj4bN",1
"""We aspire to win all the seven seats in Delhi"": Congress leader Sheila Dikshit 

#ElectionsWithNDTV? https://t.co/091KapbGsK",1
RT @Gadgets360: Vivo V11 Pro Reportedly Receiving Android 9 Pie Update in India https://t.co/6RkawrjYrI,1
"Sheila Dikshit, Congress's North East Delhi candidate, speaks to NDTV 

#LokSabhaElections2019  https://t.co/EoeigaP6Iy",1
"#SwachhIndia | To spread awareness on the occasion of #EarthDay, waste pickers from Safai Sena give lessons on wast? https://t.co/MX3dlcandA",1
US President Donald Trump decides not to reissue sanctions waivers on Iran oil imports: White House (AFP),1
"7 Indians killed in #SriLankaBlasts, says Sushma Swaraj https://t.co/FRRsModUzm https://t.co/BkxZRQRqcS",1
AAP's @AtishiAAP files nomination from East Delhi constituency; Delhi Deputy Chief Minister @msisodia also present? https://t.co/ENoD9jzgpg,1
"#ElectionsWithNDTV | Can I use my #Aadhaar card to vote? 

This and more questions about #LokSabhaElections2019 ans? https://t.co/3FuMTheoey",1
"RT @moviesndtv: Shah Rukh Khan Urges Fans To Vote In His New Music Video #KaroMatdan
https://t.co/oS7UicZKSo https://t.co/sXSXvINiyQ",1
"RT @moviesndtv: Pics: Sara And Ibrahim's Movie Date With Mom Amrita Singh
https://t.co/jydg9XH05L https://t.co/WYLmtOGIqN",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/UrkXbSoEfw",1
"Tonight at 8:30 | Pragya Thakur, BJP's candidate from Bhopal, on her recent controversial statements

Watch on? https://t.co/GDD1naaqSH",1
"Here is why Denmark is one of the happiest countries in the world
https://t.co/r8mgk0W9Uw https://t.co/U1zDMtdOUk",1
"RT @Gadgets360: Jio Tops 4G Download Speed in March, Vodafone Dominates Upload Speed: TRAI
https://t.co/N5WWyjVTkT",1
RT @ndtvfeed: ''Hermit'' Sambit Patra Challenging BJD Heavyweight Pinaki Mishra In Puri https://t.co/5EeeG2vQ3c,1
"#Opinion: Modi's glib, worrying remarks on Diwali and nuke bomb ? by @mihirssharma https://t.co/PqXA9wEJHi https://t.co/ga4r0RQxuc",1
RT @Gadgets360: Is Mortal Kombat 11 the Best Fighting Game This Generation? #MK11 #TransitionPodcast https://t.co/K0eVSVLvfV,1
"RT @ndtvfeed: After Skipping 3 Rahul Gandhi Rallies, Tejashwi Yadav Finally RSVPs https://t.co/T8Vk1Ls4fV",1
"RT @CricketNDTV: MS Dhoni's CSK look to get back on winning ways against SRH

#IPL2019 
#ChennaiSuperKings
#SunrisersHyderabad

PREVIEW: ht?",1
"RT @CricketNDTV: #IPL2019 final likely to be held in Hyderabad on May 12: Report

Read: https://t.co/dyAii3bIcd https://t.co/kYFCFbEdUE",1
"#NDTVExclusive | Pragya Thakur, BJP's candidate from Bhopal and the 2008 Malegaon blast accused, asked about her re? https://t.co/zRffKArPKt",1
RT @ndtvfeed: India Hopes US Will Allow Allies To Buy Some Iranian Oil: Report https://t.co/6IyCdvo4UG,1
"""If they have funds for industrialists, don't they have funds for farmers? Can't they allocate 72,000 rupees per ye? https://t.co/8xm99DlWoi",1
Explosion in van near #Colombo church when officials were defusing bomb https://t.co/DwBvX7TYYg https://t.co/BTMtu4AgX7,1
"""A government with the right mindset will work for development regardless of the area. They will not say ?Oh this i? https://t.co/tK9uzGAKe3",1
"""Sonia Gandhi understands that she is a leader because you have chosen her"": Congress' Priyanka Gandhi in Raebareli https://t.co/i1hL2gtaee",1
"Congress general secretary Priyanka Gandhi addresses rally in Raebareli

Watch LIVE now on https://t.co/hMlRpgrUU6? https://t.co/jzKGa49qwL",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/ezE0RZyvxD",1
"RT @CricketNDTV: Chennai Super Kings vs SunRisers Hyderabad: When and where to watch live telecast, live streaming

#ChennaiSuperKings
#Sun?",1
RT @Gadgets360: Microsoft Wants Windows 7 Users to Buy a New PC for Windows 10 https://t.co/yGTsIRCq5L,1
RT @ndtvfeed: 3 Children Of Denmark's Richest Man Killed In Sri Lanka Bomb Blasts https://t.co/6KJGNei2hR,1
"RT @Gadgets360: Tesla Gears Up for Fully Self-Driving Cars Amid Scepticism
https://t.co/607EgMLGKG",1
RT @ndtvfeed: First Lokpal Office Address Is A Five-Star Delhi Hotel https://t.co/wglHrauw0m,1
"Watch | ""People of Amethi and Rae Bareli shouldn't have to beg. In fact these leaders should come beg you for votes? https://t.co/HiOirRPQ4c",1
"RT @CricketNDTV: #YuzvendraChahal interrupts Gary Kirsten-Parthiv Patel interview, breaks into impromptu dance

#IPL2019 #RCBvCSK

Watch: h?",1
RT @Gadgets360: The Top 6 Moments From #GameofThrones Season 8 Episode 2 https://t.co/4qjPJw9hux https://t.co/e1N0mrxOfd,1
"Elections 2019: ""Like Father..."": Jaya Prada Slams Azam Khan's Son Over ""Anarkali"" Remark https://t.co/OPTslSY0d0? https://t.co/6U5jgF9H2o",1
Indian Coast Guard On Alert To Stop Attackers From Fleeing Lanka: Sources https://t.co/Pt8LGmIuWC #NDTVNewsBeeps https://t.co/xXwItfndEh,1
"""People are spreading lies. They say Rahul doesn't visit the area, but you know how much he tours here"": Congress'? https://t.co/UgR6NXUWUK",1
RT @Gadgets360: ESL One Mumbai Reportedly Paid College Students to Fill Up Seats https://t.co/oa5YyRbcpY #ESLOneMumbai #Dota2,1
"""Prime Minister hasn't visited a single village in Varanasi in the last 5 years"":  Priyanka Gandhi, Congress genera? https://t.co/HUKMX2LpCD",1
"RT @NDTVProfit: Gold Prices Gain On Strong Global Cues: 5 Things to Know
https://t.co/2En7kT77uR",1
"Billboards in the sky: Plans to place ads in space face criticism
https://t.co/fr95lNrRX5 https://t.co/6QeGnUCYU3",1
"RT @CricketNDTV: #DavidWarner, #JonnyBairstow will be missed by SunRisers Hyderabad: Kane Williamson

#sunrisershyderabad
#kanewilliamson
#?",1
"RT @carandbike: The all-new @honda2wheelerin #CBR650R is about Rs. 30,000 more expensive than the CBR 650F, the motorcycle it replaces and?",1
Congress releases names of three candidates for #LokSabhaElections2019 in Uttar Pradesh (news agency ANI) https://t.co/S82LXx3lqS,1
"RT @CricketNDTV: #JonnyBairstow makes history on IPL debut

#IPLT20
#IPL2019
#IPL12

READ: https://t.co/79HjDxoUT8 https://t.co/RXEj9tUTMp",1
"Sri Lanka Narrows Down On Islamist Group After Blasts, Declares Emergency https://t.co/NeToKOelM3 #NDTVNewsBeeps? https://t.co/gHIs6SYoWK",1
"Rahul Gandhi Regrets In Court Rafale Comments ""Made In Heat Of Campaign"" https://t.co/Kkzgaua4zu #NDTVNewsBeeps https://t.co/3ICu0QCsQJ",1
#Blog: The surprising impact of Raj Thackeray and his digital screen rallies ? by @MickyGupta84? https://t.co/1nl9kZ9dpm,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/BtAMJjgLoF",1
"RT @Gadgets360: Tesla Says Investigating Apparent Explosion of Model S Car in China
https://t.co/jZxDrt1T8S",1
"RT @Gadgets360: Twitter Appoints Manish Maheshwari as India MD
https://t.co/Z1Fejozbj4",1
#SriLanka police find 87 bomb detonators at Colombo's main bus stand: spokesperson (Reuters),1
Union Minister Harsh Vardhan and AAP's Pankaj Gupta file nominations from Delhi's Chandni Chowk constituency (ANI)? https://t.co/ILgWVjX9F0,1
RT @Gadgets360: PS4-Exclusive Days Gone Update Download Size is 17GB: Report #DaysGone https://t.co/fS3ZB52no9,1
"#ElectionsWithNDTV | How many people are eligible to vote in the #LokSabhaElections2019?

This and more questions a? https://t.co/Xhj6sCU7tS",1
"Sri Lanka narrows down on Islamist group after blasts, declares emergency https://t.co/NeToKOvWDB

#SriLankaAttacks? https://t.co/oUz5UFig9C",1
"RT @Sports_NDTV: #NovakDjokovic extends lead as World No.1, #FabioFognini climbs rankings

#ATPRankings

READ: https://t.co/n7NdO0pR0u http?",1
RT @moviesndtv: #BharatTrailer - @BeingSalmanKhan's Life Is Time-Lapse History Of India. Bonus: #KatrinaKaif https://t.co/LogGP50ope https:?,1
"WATCH | ?They (Congress) came up with a manifesto which has been pummeled by everybody for being so friendly, kind? https://t.co/Ycw8894lSx",1
"RT @Gadgets360: Mortal Kombat 11 DLC Roster Leaked: Joker, Terminator, and More #MK11 #MortalKombat11 https://t.co/1xg1GVBudS",1
"RT @moviesndtv: Kalank Box Office Collection Day 5: Varun Dhawan, Alia Bhatt's Film Has A 'Lackluster Opening Weekend' With Rs. 66 Crore ht?",1
"RT @NDTVProfit: India Hopes US Will Allow Allies To Buy Some Iranian Oil: Report
https://t.co/s5roXlOL6p",1
"RT @ndtvvideos: Pragya Thakur ""an innocent daughter of India"": Shivraj Chouhan to NDTV

Read here: https://t.co/CAurHLME9P https://t.co/npc?",1
Fire breaks out at a tannery in Uttar Pradesh's Kanpur. Fire engines rushed to the spot: news agency ANI https://t.co/YaSz0GXloZ,1
"Local Islamist group suspected to be behind Sri Lanka blasts: Government https://t.co/NeToKOvWDB

#SriLankaAttacks? https://t.co/77vjA4WWMc",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/o4SE7I16la",1
"RT @Gadgets360: Huawei Plans to Update 49 Smartphones to EMUI 9.1
https://t.co/6gsZhkR9fn",1
Sri Lankan president Maithripala Sirisena to ask for foreign assistance to help track international links to attack? https://t.co/F0p9IB92Eh,1
#JustIn | Earthquake of 6.4 magnitude strikes central Philippines: Reuters quoting USGS,1
Sri Lanka government believes local Islamist extremist group called National Thowheeth Jama'ath behind blasts: news? https://t.co/bZqW30zj62,1
"RT @Gadgets360: OnePlus 7, OnePlus 7 Pro: Everything We Know So Far
https://t.co/Ff8eskCO8c",1
"Lead story now on https://t.co/Fbzw6mR9Q5: ""There was an international network without which these attacks could no? https://t.co/vvKEF0kBz1",1
RT @ndtvfeed: Rahul Gandhi's Nomination For Amethi Lok Sabha Seat Declared Valid https://t.co/JHWc5Ard8a,1
RT @ndtvfeed: Top Court Dismisses Plea Alleging Poll Bribing In Tamil Nadu https://t.co/YUw6eDTAos,1
"RT @NDTVProfit: HDFC Bank Shares Give Up Early Gains
https://t.co/NfREEa9gZR",1
"BJP candidate Manoj Tiwari files nomination from North East Delhi (news agency ANI)

#ElectionsWithNDTV? https://t.co/QuVqAmbNqi",1
RT @carandbike: .@YamahaMotorEU may be working on a turbocharged parallel-twin cylinder bike derived from the MT-09's 847 cc triple-cylinde?,1
"""His (Rahul Gandhi) credibility has taken a beating. People in public life to generously go on saying untruth and t? https://t.co/LTZzCv4nnZ",1
RT @Gadgets360: Razorpay Launches an Easy Way for You to Set Up an Online Store https://t.co/hZI96qvt1C,1
"RT @Gadgets360: PS5 Price to Be $399, Specifications Include AMD Ryzen 3600G CPU: Analyst https://t.co/knD8m5E7s9 #PS5",1
"""Not contesting elections,"" says Akshay Kumar amid big buzz over a tweet https://t.co/EkWuwdrkyn

#AkshayKumar? https://t.co/RgxQHZu2RU",1
#JustIn | Sri Lankan president to declare nationwide emergency from midnight on Monday following Easter Day blasts: news agency Reuters,1
"BJP's Pragya Singh Thakur files nomination from Bhopal Lok Sabha seat #LokSabhaElections2019 

(?credit: ANI) https://t.co/1jFdWSgj1Z",1
"RT @Gadgets360: The Realme 3 Pro is the first phone under Rs. 20,000 to pack a Qualcomm Snapdragon 710 SoC. But is it better than the Xiaom?",1
"""P Chidambaram recently made a statement that in order to change Pakistan?s behavior, we must also change. Do they? https://t.co/Tnwe4VEnA3",1
#SriLankaAttacks carried out with help of international network - cabinet spokesman (Reuters),1
"""Rahul Gandhi's credibility has taken a beating"": @nsitharaman https://t.co/ib11laOiVJ",1
"Defence Minister Nirmala Sitharaman addresses media 

Watch LIVE: https://t.co/hMlRpgrUU6 and NDTV 24x7",1
RT @moviesndtv: Pics: #AliaBhatt Stood Out In Blue In A Sky Full Of Stars https://t.co/dcvS9DyQbo https://t.co/BKE9d7Z19H,1
"RT @ndtvvideos: We will give employment to 22 lakh youth if voted to power, says Rahul Gandhi

Read here: https://t.co/1vmw930oKt https://t?",1
RT @moviesndtv: Lara Dutta's Tea Party Pic With Daughter Saira Sums Up 'Working Mom Life' https://t.co/xXSFnSCBDp https://t.co/K1D5JrxNpQ,1
"RT @NDTVProfit: Investors Demand Write-Offs As Jet Airways Owes Over Rs. 11,000 Crore: Report
https://t.co/UkxU4fSG24",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/niGCF4NSul",1
