news,fakeness
"RT @Gadgets360: Sony Xperia 1, Xperia 10, Xperia 10 Plus, Xperia L3 Price, Release Date, Specifications Leaked Ahead of February 25 Launch?",1
Robert Vadra leaves from Enforcement Directorate office in Delhi after appearing before the probe agency for the fi? https://t.co/OwvTsTVUQA,1
"RT @Gadgets360: Building a Reputation in India More Important Than Making Money: Dyson
https://t.co/69xG4SgVAP",1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/4jICgH3pGS

#NDTVLeadStory https://t.co/lWSgwdcgvZ",1
"RT @Gadgets360: MWC 2019: Here's What You Should Expect at World?s Top Mobile Fair
https://t.co/8yEt26f0r6",1
"RT @CricketNDTV: ""Disappointed that cricket being targeted"": Pakistan captain #SarfrazAhmed

#INDvPAK
#WorldCup2019
#WorldCup

READ: https:?",1
"After Twitter, parliament panel summons Facebook, WhatsApp, Instagram https://t.co/d7LGuNgPRN https://t.co/Cplls6FsxJ",1
"CBI allowed by government to prosecute Congress's P Chidambaram in INX Media case; chargesheet soon, say sources https://t.co/9TSRnJP3wo",1
"Congress-DMK synonymous with corruption, NDA for development: Amit Shah https://t.co/lk8jSi3dAB https://t.co/1FUwMUuwtW",1
Interim bail to Agusta accused Rajiv Saxena extended till February 25 https://t.co/0nF69dZzy3 https://t.co/lbmK6iT4zS,1
Punjab Congress lawmakers back #NavjotSinghSidhu on #Pulwama comment https://t.co/WIrGNbuDIB https://t.co/Il7m5jdka7,1
"RT @Gadgets360: Nokia 3.2 (TA-1157) Passes Wi-Fi Certification, Tips Details Ahead of MWC Launch
https://t.co/dfzGdxvyPA",1
"Pakistan doesn't understand risks of funding terrorism: Terror financing watchdog FATF

Read more here:? https://t.co/00GnHZ7FEv",1
#RobertVadra appears before Enforcement Directorate for fifth time in Delhi https://t.co/jinSCVPyYH https://t.co/2VzBoWVcTo,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/PTK8cm96vZ",1
"RT @Gadgets360: Nintendo Switch to Get Xbox Game Pass, Xbox One Games: Report https://t.co/BEgbSUEjMb",1
"RT @CricketNDTV: ""Don't want to be tagged as the guy who isn't a team man"": #HanumaVihari

#DelhiCapitals

READ: https://t.co/0yo38USbRe ht?",1
Family of teen who joined ISIS will fight UK move to strip citizenship https://t.co/42wpvYkkOw https://t.co/GKeKfYhbqv,1
"RT @Gadgets360: Six Alcatel Smartphones' Photos, Specifications Leak Ahead of MWC 2019 https://t.co/1pyA1Q8AtQ",1
"RT @Gadgets360: ZTE's 5G Phone With Snapdragon 855 SoC Set to Debut at MWC 2019
https://t.co/PVjl3hQDcm",1
"RT @Gadgets360: Honor Band 4 Running Edition to Go on Sale on February 25 via Amazon
https://t.co/GJoEYY6k8Y",1
Green court refuses permission for registering garbage disposal vehicles https://t.co/GeGkOVI73v https://t.co/6aD1xhqGhH,1
Top court asks poll body about request to audit voting machine code https://t.co/JbHFWZFfcL https://t.co/spSJiJoZQg,1
"Python, on TV antenna, eats bird. Viral video will give you the chills
https://t.co/mI8dwjH9OV https://t.co/Ry3HDaLw80",1
"RT @moviesndtv: Telugu Filmmaker Kodi Ramakrishna Dies
https://t.co/4IKa1DdZwH https://t.co/JiLC50XyWc",1
"Not a ""single drop of politics"" in meet with Vijayakant, says Rajinikanth https://t.co/ORPg0x0Zsy https://t.co/OZ4B7GiLmj",1
RT @moviesndtv: #NotebookTrailer: Of #PranutanBahl And #ZaheerIqbal's Love Story Through Just Words https://t.co/ztfGSdp76O https://t.co/N2?,1
Gold worth Rs. 6.24 crore seized at Chennai airport; 6 arrested https://t.co/meCMRwpd6A https://t.co/eaGpwzKoe5,1
"RT @Sports_NDTV: India fears Olympic isolation over #Pakistan visa row

#PulwamaAttack
#internationalolympiccommittee

READ: https://t.co/e?",1
Three Afghans arrested at Delhi airport with illegal gold worth Rs. 54 lakh https://t.co/afqzPlXmjl https://t.co/ZRNWNAObTE,1
#Blog | Attacks on Kashmiris after #Pulwama have undone years of hard work- by @nazir_masoodi? https://t.co/tIsiPHsLHC,1
"Cricket is not Indian game, kabaddi should be promoted: Sushil Modi https://t.co/wDl0BroX2C https://t.co/e870deglK7",1
"RT @CricketNDTV: ""Would hate to give Pakistan two points"": #SachinTendulkar wants India to beat Pakistan in #WorldCup

#worldcup2019
#INDvP?",1
"""Prime Time Minister"", ""Photoshoot Sarkaar"" In Rahul Gandhi's Swipe At PM https://t.co/k8Fjmf5Iis #NDTVNewsBeeps https://t.co/R1jAbfMgkZ",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/qConzXRxSJ",1
"""So much for ?sub ka saath?"": Omar Abdullah's jibe at PM Modi https://t.co/jhIf5nFPs0 https://t.co/4Zs0NXoTYm",1
"RT @Gadgets360: Airtel Offers Samsung Galaxy S10, S10+ at Down Payment Starting at Rs. 9,099
https://t.co/uOnkb7uqfo",1
"RT @Gadgets360: Redmi Note 7 Pro Price Hinted at by CEO Ahead of Launch
https://t.co/dDDpQaN0vP",1
RT @carandbike: @Ford has finally launched the 2019 #Endeavourfacelift and we went to Jaisalmer to drive the #SUV. The new #2019FordEndeavo?,1
"RT @carandbike: Here's our exclusive review of the petrol version of the all-new @MahindraXUV300.
Read on to find out what we think about i?",1
#SwachhIndia | #SeoulPeacePrize: Prime Minister Narendra Modi contributes the monetary award of Rs. 1 crore 30 lakh? https://t.co/93IxyCY6d2,1
RT @Gadgets360: Nvidia GeForce MX250 and GeForce MX 230 Entry-Level GPUs for Laptops Listed https://t.co/znkb6mARAl,1
"RT @Sports_NDTV: Concern over playing in Srinagar referred to league committee, #MinervaPunjab informs High Court

#PulwamaAttack

READ: ht?",1
"RT @Gadgets360: Apple-Goldman Credit Card Poses Risks, May 'Blow Up,' Analyst Says https://t.co/Q7rPl1bXFj",1
"RT @Gadgets360: Pinterest Confidentially Files for IPO, Report Claims https://t.co/A5zxyiXdl3",1
This university wanted to give Shah Rukh Khan honorary doctorate. Why it couldn't https://t.co/IpMpsXvy2N https://t.co/poh1G3Zexj,1
"Jaish mention ""in general terms"": China downplays UNSC Pulwama statement

Read here: https://t.co/TNMwEJyBFp? https://t.co/i4Bn6E7AGK",1
"RT @CricketNDTV: #RohitSharma on verge of creating T20I history

#INDvAUS

READ: https://t.co/PPebkYRhiw https://t.co/XfvcZVkuWr",1
RT @moviesndtv: The Best Compliment #SiddhantChaturvedi Got For Playing #GullyBoy's MC Sher Was From #DeepikaPadukone https://t.co/VHCsVubc?,1
Pak Doesn't Show Understanding Of Terror Financing Risks: Watchdog FATF https://t.co/tn7dApAKsG #NDTVNewsBeeps? https://t.co/9KH7upcj3f,1
Sena sacks youth activists who allegedly assaulted two Kashmiri students https://t.co/tEOkMpsJpq https://t.co/xmHa6IAqSg,1
"RT @NDTVProfit: Banks In Position To Pass On Benefit Of RBI Rate Cut: Niti Aayog
https://t.co/h1mkRgEgle",1
"RT @NDTVProfit: PM-KISAN Scheme: Rs. 6,000 Income Support For Farmers, Eligibility, Other Details
https://t.co/nkUbX8c5EA",1
RT @Gadgets360: Fortnite Hit Its Concurrent Player Peak This February #Fortnite https://t.co/2mQDwdCAdQ,1
RT @Gadgets360: Alibaba CEO Daniel Zhang Rules Out Layoffs This Year https://t.co/0V7OhM1grZ,1
Vada pav seller gives earnings to families of soldiers killed in #PulwamaTerrorAttack https://t.co/Pm72O2qFng https://t.co/0YKVZqD6am,1
Cut-off for Scheduled Caste candidates higher than General category in this Delhi teacher recruitment exam:? https://t.co/Bg2c9ritOE,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/cy8jBdHjdM",1
"Jaish Mention ""In General Terms"": China Downplays UNSC Pulwama Statement https://t.co/3sEF8eK5wF #NDTVNewsBeeps? https://t.co/axjG1fwn7a",1
RT @NDTVProfit: Gold Prices Drop By 330 Rupees: 5 Things To Know https://t.co/vkqy2eBQh0,1
"Will convey concerns over Pakistan to ICC: Cricket board to NDTV

Read here: https://t.co/mcMGw8ugz2? https://t.co/G722h7y9zn",1
"""Make love not war"": Hanoi t-shirt designer earns bread from Trump-Kim mania https://t.co/SY4o6LZfSg https://t.co/QhGlCFGpRb",1
Chargesheet filed against former Himachal Pradesh Chief Minister Virbhadra Singh in corruption case? https://t.co/OJOqMGHfmN,1
"RT @NDTVHopLive: Quiz time with team #TotalDhamaal...Let's find out how much they know about each other
Click here to watch more: https://t?",1
"IAS officer finds her fake LinkedIn account, lodges police complaint https://t.co/unXerzYdE0 https://t.co/ZbdkjjLoQK",1
"""Pakistani terrorists indoctrinating prisoners"": Plea seeks transfer to Tihar https://t.co/ZUSEWTJ2UI https://t.co/JVaYwlyBk9",1
Karnataka audio clip row: BS Yeddyurappa gets interim stay on inquiry https://t.co/tMFTd8gE0a https://t.co/dbLcKjjWNY,1
"North Korea warns of food crisis, slashes rations before Trump-Kim summit https://t.co/sNLNocjvom https://t.co/Y6NZWSbRgz",1
#Blog | Higher EPF returns could mean that you pay more in EMIs- by @AunindyoC https://t.co/XVzmovTJlc https://t.co/iRQsIChEQ7,1
RT @Gadgets360: Facebook Meeting Shows Challenges Ahead for Proposed 'Oversight Board' https://t.co/ACejVbQmcY,1
Magnitude 7.7 earthquake hits #Ecuador https://t.co/n3Fq0NN6n6 https://t.co/18IsGmGBtT,1
"RT @carandbike: MG Motor India has released a new teaser video for its upcoming SUV, the MG Hector. This time around, we get to see a lot m?",1
"RT @Gadgets360: Google Reported to Announce a Gaming Console at GDC in March
https://t.co/1FJrPOo4Tb https://t.co/yYeTQoBltH",1
"Congress will build Ram temple if it comes to power, says party General Secretary Harish Rawat? https://t.co/gNIjeW2mxo",1
"RT @NDTVHopLive: .@VivianDivine tells you the story behind his stage name
Click here to watch more: https://t.co/SDWTSCQTit
#divine #GullyB?",1
Posters denouncing Navjot Singh Sidhu appear across Jalandhar in Punjab https://t.co/yVOBKxKvml https://t.co/dUMNKImwaG,1
Pakistan doesn't show understanding of terror financing risks: Watchdog FATF https://t.co/tn7dApj946 https://t.co/Au8l0MLpkL,1
"30 houses damaged due to avalanche in Jammu and Kashmir, no casualties https://t.co/zFk5cBa0AO https://t.co/hmt6MMVQ7l",1
"RT @CricketNDTV: ""Good form in Test cricket helps batting in shorter formats"": #CheteshwarPujara

#SyedMushtaqAliTrophy2019

READ: https://?",1
RT @Gadgets360: Twitter CEO Won't Appear Before Parliamentary Panel on February 25 https://t.co/tdyEMkQHJy,1
"Lead story now on https://t.co/Fbzw6mR9Q5: https://t.co/XTi1qJRt3n

#NDTVLeadStory https://t.co/6rFo1QbJSZ",1
Saudi agrees $10 billion China refinery deal as Crown Prince visits https://t.co/okKPoGc5E4 https://t.co/1sd8SDZDeW,1
"RT @Sports_NDTV: FIFA bans Chelsea for two transfer windows over under-age signings

#FIFA 
#chelsea
#CFC

READ: https://t.co/lfTUBbCaaw ht?",1
RT @moviesndtv: See #AliaBhatt And BFFs Akansha And Devika As 'Sweet Little Cuties' In Soni Razdan's Pic https://t.co/0ODakig8Q1 https://t.?,1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/hWseHUF9xd",1
Keylong valley in Himachal Pradesh's Lahaul-Spiti district receives fresh snowfall: news agency ANI https://t.co/JpScQWwulP,1
"RT @Gadgets360: Anthem Out Now for PS4, Xbox One, and Windows PC #AnthemGame https://t.co/ACue5hKlim",1
RT @carandbike: @maruti_corp recently updated the #Baleno premium #hatchback in India and we bring you the exclusive review of it. The car?,1
"This scene from ?Kesari? trailer has become a hilarious meme. Take a look
https://t.co/9ETeJ5kaEW https://t.co/s2NMVD5x12",1
CBI issues look-out circular against Chanda Kochhar in Videocon case https://t.co/dXbXSQghIT https://t.co/vO6DgtBsUG,1
Homosexuality still a crime in Kenya as court delays ruling https://t.co/x6e02aqReP https://t.co/HvU5fGcjms,1
"RT @NDTVProfit: Sensex, Nifty End Flat As Banking Stocks Offset Gain In Auto Counters https://t.co/xphn1ueR3x",1
"Indian elections a priority, teams to uphold electoral integrity: Twitter https://t.co/BsLr3zY9AA https://t.co/O6tnsR6fNe",1
RT @Gadgets360: Your Windows PC May Have Been Affected by This WinRAR Bug https://t.co/i9GrGtGxk9,1
Tamil Nadu man kills teacher in classroom allegedly for rejecting him https://t.co/oA3OZ15RGd https://t.co/0D8B0HhCS3,1
Centre keeps in abeyance powers of arrest given to Assam Rifles https://t.co/s8QMv0LvNh https://t.co/VppflCDbmj,1
Twitter says CEO Jack Dorsey won't appear before parliamentary panel https://t.co/8gNIS09bVy https://t.co/UaqOJgPrnn,1
"#Blog | Voters, please see. A 9-point clean air manifesto for elections ? by @CBhattacharji https://t.co/8hp1mgaaN0 https://t.co/gLFg8c3mDB",1
RT @Gadgets360: How to Stream the Oscars 2019 Best Picture Nominees Right Now https://t.co/f3N4mBJpmM https://t.co/PUgaO6BwwM,1
Over 200 trucks parked at Attari border as trade stops between India-Pakistan https://t.co/vWLhcwnPYy https://t.co/tRKt6h0K7j,1
"""We will write to ICC (International Cricket Council) about our concerns against Pakistan, we will request that tie? https://t.co/zvEbIL02yF",1
"Telangana announces Rs. 25 lakh each to Pulwama soldiers' families https://t.co/jfc81fvWoS

#PulwamaAttack https://t.co/4OrNbyt2A7",1
"""Time to unite and act to completely eradicate terror networks"": PM Modi https://t.co/sjL2MfdZGc https://t.co/2miS2yY0ot",1
200 US troops to remain in Syria after pullout: White House https://t.co/kus6I18KKp https://t.co/2FIrCvwMtm,1
RT @Gadgets360: Tesla Model 3 Delivery in China Starts Earlier Than Expected https://t.co/r2MwOmDN4s,1
"""16th June (date of India-Pakistan World Cup match) is very far away. We will take a call on that much later and in? https://t.co/zAllPCtssD",1
"RT @NDTVProfit: How Much Income Tax You Can Save In Assessment Year 2020-21
https://t.co/7ivasJVZ1F",1
"RT @Gadgets360: Samsung Galaxy S10+ Camera Gets Top 109 Overall Score on DxOMark Ranking
https://t.co/JaqCafbIto",1
"RT @CricketNDTV: Will submit concerns regarding Pakistan to ICC: BCCI To NDTV

#WorldCup2019
#WorldCup

READ: https://t.co/LSjMc9cC7W https?",1
RT @Gadgets360: Fire Emblem Heroes Now Available in India on Android and iOS https://t.co/JGEgrWGx7e,1
15 tea garden workers dead after consuming toxic liquor in Assam https://t.co/HLeAg0Qgqf https://t.co/ygSStY5dNV,1
"RT @Gadgets360: The Lava Z92 is an affordable smartphone priced at Rs. 9,999. But does it offer good value for the price? Check our review?",1
"RT @CricketNDTV: India ready to not play Pakistan in World Cup: Sources to NDTV

#indvspak
#PulwamaAttack

READ: https://t.co/NLMGLzr5xp ht?",1
"RT @moviesndtv: Drum Roll For @aliaa08, @RanveerOfficial's #GullyBoy: 100 Crore Ka Time Aagaya https://t.co/XhBCd4aDrd https://t.co/T6TFzyO?",1
"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/uxOybCNeNr",1
"RT @carandbike: .@HondaCarIndia has commenced the production of the 10th generation of the Civic. Launch later in March 2019.

https://t.co?",1
"Vivek Doval defamation plea: Court reserves order on whether to summon Jairam Ramesh, Caravan? https://t.co/VjTmp1bvdJ",1
Telangana announces Rs. 25 lakh each to Pulwama soldiers' families https://t.co/jfc81fvWoS https://t.co/p6EkSuzLC6,1
"""Time to unite and act to completely eradicate terror networks"": PM Modi https://t.co/sjL2MfdZGc https://t.co/y1Fq3GpGma",1
"RT @Gadgets360: Oppo F11 Pro Leaked in Hands-On Video, Tips Design Details
https://t.co/5PFMxNK65A",1
Pak to stay on 'grey list' of terror financing watchdog FATF: Sources https://t.co/tn7dApj946 https://t.co/RSDP79jkNZ,1
Mascot design contest for bullet train launched; cash prize for winners https://t.co/XBN5HPrDx0 https://t.co/XH7zGJWmQ5,1
"RT @NDTVProfit: National Mediclaim Policy: Key Benefits, Features Explained Here
https://t.co/hZWwyPn3Po",1
"#MovieReview | ""In a film like #TotalDhamaal, the actors are reduced to chumps,"" writes Saibal Chatterjee

Read her? https://t.co/X0CrFwRzs9",1
Substantial increase in number of Service Voters. The Unregistered Eligible Service Personnel can still file their? https://t.co/4PRlNJlbmx,1
Voter registration services get more accessible with  Helpline at number 1950 https://t.co/lsfedkAmBs,1
@praveen2600 Pl contact https://t.co/x6b8wQrAJm,1
@sayantanbera Pl contact https://t.co/x6b8wQ9ZkM,1
"As follow up action, written to DCP New Delhi District to lodge FIR &amp; investigate the matter of fake news, relating? https://t.co/2LscvQwbcy",1
There is no online voting facility for any category of voter. Overseas Indians may submit application for enrolment? https://t.co/FLatnR3uhc,1
"To cast vote, an Overseas voter may come to his/her designated Polling station with Passport as document for identification.",1
"It has come to our notice that the following FAKE NEWS is circulating on some WhatsApp groups.
It is clarified that? https://t.co/S3xaeaPBcK",1
@theblackhawk26 Pl contact https://t.co/YaE4FBxDZL,1
@akashmyself Pl contact https://t.co/YaE4FBxDZL,1
@vineethanand Pl contact https://t.co/YaE4FBxDZL,1
@bhagwati19841 Pl contact https://t.co/YaE4FBxDZL,1
@willy2383 Pl contact https://t.co/YaE4FBxDZL,1
@KaushalNitesh @DrSYQuraishi Pl contact https://t.co/YaE4FBxDZL,1
RT @ceopuducherry: EVM-VVPAT Awareness Mobile Campaign Van at Puducherry https://t.co/ORD7O87TJE,1
"RT @PIB_India: Short code 1950 can be utilised by the citizens of India ?? for getting information regarding their names on voter list, pol?",1
@SuhailM11196689 Pl specify the reference number n details from the computer generated slip you r citing,1
RT @PIB_India: Biennial Election to the Legislative Councils of Andhra Pradesh and Telangana by the members of Legislative Assembly (MLAs)?,1
"EC Sh Ashok Lavasa today inaugurated a Voter Sahayata Kendra in Satpada in Puri District, Odisha. The VSK shall be? https://t.co/M5ID3F8yAw",1
"RT @PIB_India: Sushil Chandra takes charge as the New #ElectionCommissioner of India, in New Delhi.

Details here: https://t.co/ccV1kQfRAF?",1
RT @ceopuducherry: cVIGIL APP Training at Puducherry https://t.co/kZsUdTYYtJ,1
"RT @ceoarunachal: EVM-VVPAT demonstration to political parties were made today at CEO?s conference hall, Nirvachan Bhawan, Itanagar. Member?",1
Election Commissioner Sh Ashok Lavasa begins review meeting at Bhubaneshwar to take stock of poll preparedness in S? https://t.co/Owewo9OLp1,1
"RT @DEO_EastSiang: The first round training program of polling personnel, sector magistrate, micro observers for 38-Pasighat East AC has be?",1
RT @CeodelhiOffice: #GoVerify Your Name in the Voter List https://t.co/BXh6zztnBR,1
@Parikshitl @CNBCTV18News Pl note CEO Delhi has written n not Election Commission of India as the matter concerns t? https://t.co/X7hopXGB62,1
@CeodelhiOffice CEO Delhi writes to Commissioner Delhi Police to ascertain factual correctness of telephones calls? https://t.co/2aDSh47VtK,1
RT @CeodelhiOffice: Press Release Dated 09.02.2019 https://t.co/SjW5BbhMOe,1
Election Commission of India launches Voter Verification and Information Programme (VVIP) for upcoming General Elec? https://t.co/ctkmNkEz0g,1
"ECI organises training workshop on use of Information &amp; Communication Technology Apps like cVIGIL, PwD, EMS, Voter? https://t.co/pztnkMCA4M",1
@nijju123 Pl share your reference number n details so that your registration application can be further traced,1
ECI Meeting with Political Party Representatives. The Commission assured the Political Parties that issues raised b? https://t.co/9lzISXju1c,1
RT @SVEEPGhaziabad: Its your civic duty as an Indian to vote. It's also your right to make sure you're voting for the candidate who will do?,1
"RT @kunalone: Inspection of Polling Stations in Shiroda, Goa
Ensuring proper facilities for inclusive and accessible election with timely p?",1
"RT @PIBKolkata: Shri Sunil Arora, Chief Election Commissioner; Shri Ashok Lavasa, Election Commissioner; Shri Umesh Sinha, Sr. Dy. Election?",1
RT @Dcudhampur: District Contact Centre activated in District Udhampur for all the election related queries. Call 1950  @AshokLavasa https:?,1
RT @ceopuducherry: EVM-VVPAT TRAINING for Third Batch of Sector Officers and Assembly Level Master Trainers at Puducherry on 30.01.2019 htt?,1
"RT @DEO_EastSiang: Awareness program on EVM VVPAT and Mock Poll organised for General Public at General Parade Ground, Pasighat during the?",1
"RT @DeoBalasore: @EVM &amp; VVPAT AWARENESs Ratha in respect of BALASORE,Odisha https://t.co/7QF4bkYZus",1
"RT @SveepL: Ice Wall of Democracy inaugrated to affirm voter's faith in democracy in frontier district Kargil
@Vikashappy @FerozKhan_Kgl @S?",1
"RT @PIB_India: Watch LIVE?

#PresidentKovind presents the #NationalAwards at 9th National level function of #NationalVotersDay

https://t.c?",1
President of India lauds initiatives taken by Election Commission of India. National Voters' Day celebrated country? https://t.co/AhZ7EmAD92,1
"The visiting foreign delegates from Election Management Bodies of Bangladesh, Bhutan, Kazakhstan, Maldives, Russia? https://t.co/Xh4awKKxm4",1
"RT @ceoarunachal: Come and join us;
to celebrate ""National Voters Day 2019""
to ensure that ""No Voter is Left Behind""
to pledge and reaffirm?",1
RT @PIB_India: Country will celebrate the 9th #NationalVotersDay on 25th January 2019 at more than six lakh locations covering around ten l?,1
RT @PIB_India: EC Sh Ashok Lavasa signs MoU at inauguration of the International Conference on ?Making our Elections Inclusive and Accessib?,1
9thNational Voters? Day to b celebrated on 25th January 2019. Hon'ble President of India Sh Ram Nath Kovind will b? https://t.co/kpRkCf5xRw,1
Election Commission of India hosts  ?International Conference on  ??Making our Elections Inclusive and Accessible?.? https://t.co/kRReHvbwOc,1
RT @PIB_India: We are open to any criticism and feedback but we are not going to be bullied; we are going to keep using #EVM and #VVPAT: CE?,1
"Also speaking on the occasion, CEC emphasised ""we r open 2 any criticism &amp; feedback from any stakeholder including? https://t.co/SwtY7R6M9o",1
RT @PIB_India: We are not going back to the era of ballot papers: CEC Sh Sunil Arora on #EVM https://t.co/mDdzVq8ghJ,1
"CEC Sh Sunil Arora &amp; EC Sh Ashok Lavasa open the international conference on ""Making our Elections Inclusive &amp; Acce? https://t.co/4DqNhKzCGg",1
"RT @DEONamsai: Certifi. Training Prog. of ROs/AROs imparted by NLMTs on topic Postal Ballots and ETPBS ITAPPs-SUVIDHA,SUGAM,SAMADHAN,C-vigi?",1
Not the EVM again  - writes former CEC Sh S Y Quraishi https://t.co/froNEaHQrO via @IndianExpress,1
Election Commission of India to host International Conference on ?Making Our Elections Inclusive and Accessible? https://t.co/691d7CriIS,1
RT @CeoManipur: How do the EVM &amp; VVPAT work? Are they reliable? Get your answer to these questions and more from this video. https://t.co/Q?,1
Press release by ECIL https://t.co/ljVHqAFKOu,1
ECI reaffirms Non-Tamperability of EVMs https://t.co/WqgIU7zXkq,1
"As follow up action, ECI has written to DCP New Delhi District to lodge an FIR &amp; investigate the matter promptly fo? https://t.co/tvJXka6j8s",1
"RT @DEONamsai: Certification Training Prog. of ROs/AROs imparted by NLMTs on topic poll day arrangements, poll staff, polling parties &amp; sta?",1
ECI Firmly Stands by Foolproof Nature of ECI EVMs https://t.co/kHAesev5nJ,1
"RT @SveepL: Awareness program held for new and young voters by Electoral Literacy Club Kargil at Academy Hall
#sveep #sveepkargil #kargil #?",1
"@AirZoom_web @ANI This is fake news. FIR No. 11/19 dated 18.01.19 U/s 465/466/469/471 IPC PS Spl Cell, has been reg? https://t.co/KxRpkpdsLd",1
@ANI No such decision taken by ECI as yet...as and when decision about announcing 2019 lok sabha election dates is? https://t.co/qvvQiChGGt,1
"@deveshpd @the_hindu FIR No. 11/19 dated 18.01.19 U/s 465/466/469/471 IPC PS Spl Cell, has been registered on the c? https://t.co/OfoepqGyOP",1
"@smritikak FIR No. 11/19 dated 18.01.19 U/s 465/466/469/471 IPC PS Spl Cell, has been registered on the complaint o? https://t.co/SAljzbaJ8I",1
"FIR No. 11/19 dated 18.01.19 U/s 465/466/469/471 IPC PS Spl Cell, has been registered on the complaint of Chief Ele? https://t.co/fC7758dwrM",1
RT @radionews_kargi: District Election Officer #Kargil Vikas Kundal Chair review Election Preparation for upcoming #LokSabhaElections2019 i?,1
Election Commission of India launches Voter Awareness Forums(VAFs) across the country to encourage people to active? https://t.co/eHcRvXMiy0,1
"CEC Sh Sunil Arora &amp; EC Sh Ashok Lavasa today addressed the Nodal Officers 4m Govt Ministries, Institutions &amp; pvt O? https://t.co/81KTTDlD1S",1
RT @ceopuducherry: Inter-School Competitions For Persons with Disabilities https://t.co/h1LEqTV7F8,1
RT @CeoManipur: EVM/VVPAT AWARENESS CAMPAIGN AT RIKHUMAI TAPHOU. https://t.co/jCcU1kG1CV,1
RT @Election_Nadia: Wall of Democracy in an ELC .. https://t.co/t8OJekmIpi,1
"RT @PIB_India: Voter Awareness Forums will be set up in Ministries, Government Departments, Non-Government Departments and other Institutio?",1
CEC Sh Sunil Arora &amp; EC Sh Ashok Lavasa held a 2day review with all State CEOs - primarily focussing on ensuring in? https://t.co/y5wBdhD9VI,1
ECI reviews Poll Preparedness with all State CEOs https://t.co/yGFLoa5Xvj,1
"RT @CEOChhattisgarh: ""Chhattisgarh Votes"" a photo journey book based on General Elections to Legislative Assembly 2018 was launched today i?",1
"Report of the Committee on Section 126 of the Representation of the People Act, 1951 Submitted to The Commission https://t.co/XP3Lnp5wc8",1
ECI to organize Two-Day Chief Electoral Officers? Conference to review Poll Preparedness for the Lok Sabha Election? https://t.co/Vb3feDoAwG,1
Report of the Committee to examine Section 126 of the Representation of the People Act 1951 submitted to Chief Elec? https://t.co/pjSZHN5mU2,1
"RT @ceopuducherry: VVPAT Live Demo to General Public in Dinamalar Newspaper Exhibition at Puducherry...More than 1,00,000 Voters have been?",1
"RT @PIB_India: Chief Election Commissioner, Shri Sunil Arora at the inauguration of the New Academic Session of the Post Graduate Institute?",1
"RT @PIB_India: Chief Election Commissioner, Shri Sunil Arora at inauguration of the New Academic Session of the Post Graduate Institute of?",1
"RT @PIB_India: Chief Election Commissioner, Shri Sunil Arora reviews the election preparedness of #Punjab, #Haryana and #Chandigarh in conn?",1
Bye elections to be held for 36 Jind(Haryana) &amp; 168 Thiruvarur (Tamil Nadu) Assembly Constituencies on Monday the 2? https://t.co/fFZ39IMY5v,1
"RT @IndiaToday: We are not going back to ballot papers: CEC Sunil Arora
Watch full 'Chunav Ka Challenge' session of #AgendaAajTak18 with  @?",1
@GiridharBv9 @CoreenaSuares2 @TheNaveena @ileliashpsevans Pl read https://t.co/aRvajlRijq,1
@CoreenaSuares2 @TheNaveena @ileliashpsevans Pl read https://t.co/VSYFn8798c,1
"RT @WestkamengD: Awareness programme on SVEEP activities and EVM/ VVPAT demonstration conducted today at Govt. M.E. School, Pedung neighbou?",1
"#MPAssemblyElections2018 
Final results for 230 seats
Indian National Congress  = 114
Bharatiya Janata Party = 109? https://t.co/TzpimK6Q6C",1
And the Indian Express Delhi editorial on EVMs!!? https://t.co/knr8xwfKGp,1
ECI site updated the night through to disseminate latest updates asap https://t.co/L0A3ur45BD,1
"#TelanganaElections2018 results 
Total seats- 119
Telangana Rashtra Samithi = 88
Indian National Congress  = 19
Aol? https://t.co/suEzmuT0A7",1
"#Mizoram 2018 results 
40 seats - 
Mizo National Front = 26
Independent = 8
Indian National Congress = 5
Bharatiya? https://t.co/NibIJk6c8W",1
@barkhad Functional again https://t.co/nGCyhLPYkt,1
@barkhad Yes we are aware of the issues and Resolving it,1
RT @PIB_India: ECI has set up a secure infrastructure facility for disseminating Trends &amp; Results of General Elections of 5 Assemblies thro?,1
Pl see https://t.co/HXuS8N7YSZ for information on Trends and Results of General Elections of 5 Assemblies  on 11th? https://t.co/7kh4k6O401,1
"Details of votes polled by Persons with Disabilities 
#RajasthanElections2018 
#AccessibleElections https://t.co/I9FKPmAfe8",1
"#TelanganaElections2018
Total percentage of votes polled in 119 ACs on 7th December 2018:
Male     - 72.54; Female? https://t.co/0c3NcjWPVH",1
"#RajasthanElections2018
Total percentage of votes polled in 199 ACs on 7th December 2018 :
Male     - 73.80 ;
Femal? https://t.co/Cpp4ATLmZ4",1
@sanjusadagopan Concerned personnel suspended for negligence of duty https://t.co/UMJDklnZTk,1
